,cp_name
867,LS일렉트릭 청주사업장
868,(주)오뚜기센터
869,(주)오뚜기 대풍공장
870,(주)오뚜기 삼남공장
871,(주)오뚜기 안양공장
872,(주)오뚜기 포승공장
873,재원산업
874,해태htb(주)천안공장
875,(주)풍정주공 본사
876,이녹스첨단소재
877,에이치디현대일렉트릭(주)
878,에이치디현대일렉트릭(주) 선암공장
879,(주)한영특수강
880,한국앤컴퍼니(주)
881,한국앤컴퍼니(주) 대전공장
882,한국앤컴퍼니(주) 전주공장
883,(주)원익아이피에스
884,삼화페인트공업(주) 대표사업
885,(주)지씨셀
886,(주)동인섬유
887,한국지엠(주) 부평공장 (본사)
888,한국지엠(주) 보령공장
889,한국지엠(주) 창원공장
890,ROHMKOREA 대전공장
891,롯데정밀화학(주)
892,롯데정밀화학(주) 인천
893,(주)휴비스 전주공장
894,(주)휴비스
895,코카콜라음료(주) 여주공장
896,코카콜라음료(주) 광주공장
897,삼성전자(주) 수원사업장
898,삼성전자(주) CS아카데미
899,삼성전자(주) SAIT
900,삼성전자(주) 광주2사업장
901,삼성전자(주) 구미사업장
902,삼성전자(주) 기흥사업장
903,삼성전자(주) 서울R&D
904,삼성전자(주) 서울대공동연구소
905,삼성전자(주) 서초사옥
906,삼성전자(주) 온양사업장
907,삼성전자(주) 인재개발원
908,삼성전자(주) 천안사업장(TP)
909,삼성전자(주) 평택사업장
910,삼성전자(주) 하남사업장
911,삼성전자(주) 화성사업장
912,(주)엘엑스엠엠에이
913,(주)엘엑스엠엠에이 MMA2공장
914,(주)엘엑스엠엠에이 피엠엠에이
915,셰플러코리아 유한책임회사 창원1공장
916,셰플러코리아 유한책임회사 전주공장
917,셰플러코리아 유한책임회사 창원2공장
918,셰플러코리아 유한책임회사 창원3공장
919,한화임팩트주식회사 울산사업장
920,한화임팩트주식회사 대산사업장
921,스템코(주)
922,라이온코리아(주)
923,금호미쓰이화학(주)
924,삼성전기(주) 수원사업장
925,삼성전기(주) 부산사업장
926,삼성전기(주) 세종사업장
927,SK하이닉스(주) 이천본사
928,SK하이닉스(주) 분당사업장
929,SK하이닉스(주) 청주사업장
930,DL케미칼(주)HDPE공장
931,DL케미칼(주) 본사 사옥(돈의문센터)
932,DL케미칼(주)여수C4공장
933,DL케미칼(주)여수LHDPE공장
934,DL케미칼(주)여수PB공장
935,온세미컨덕터코리아(주)
936,한화토탈(주)
937,(주)한독 음성공장
938,한온시스템(주) 대전공장
939,한온시스템(주) 평택공장
940,한온시스템(주)_울산공장
941,볼보그룹코리아(주)
942,롯데이네오스화학
943,도레이첨단소재(주)
944,도레이첨단소재(주)_구미2공장
945,도레이첨단소재(주)_구미5공장
946,도레이첨단소재(주)_안성공장
947,도레이첨단소재(주)_유구공장
948,도레이첨단소재(주)구미1공장
949,도레이첨단소재(주)구미4공장
950,도레이첨단소재(주)군산공장
951,(주)국순당 횡성공장
952,(주)DB하이텍 부천공장
953,(주)DB하이텍 상우공장
954,동서석유화학(주)
955,서울우유협동조합 안산공장
956,서울우유협동조합 거창공장
957,서울우유협동조합 양주신공장
958,(주)엠에스씨
959,(주)디비메탈
960,(주)디비메탈 동해공장
961,르노코리아자동차 주식회사(부산공장)
962,르노코리아자동차 기흥연구소
963,르노코리아자동차 영업본부
964,한국타이어앤테크놀로지(주) 본사
965,한국타이어앤테크놀로지(주) 금산공장
966,한국타이어앤테크놀로지(주) 대전공장
967,한국타이어앤테크놀로지(주) 생산기술연구소
968,한국테크노돔
969,넥센타이어(주) 양산공장
970,넥센타이어(주) 창녕공장
971,SK케미칼(본사)
972,SK케미칼 울산
973,SK케미칼 청주
974,에이치디현대인프라코어 인천공장
975,에이치디현대인프라코어 군산공장
976,영화금속(주)
977,영화금속(주)_함안공장
978,영화금속(주)제2공장
979,현대제철
980,현대제철 당진제철소
981,현대제철 순천공장
982,현대제철 예산2공장
983,현대제철 예산공장
984,현대제철 울산 대구경공장
985,현대제철 울산공장
986,현대제철 인천공장
987,현대제철 포항공장
988,현대제철_포항2공장
989,대한제당(주)
990,대한제당(주)인천사료
991,태광산업(주)
992,태광산업(주) 반여공장
993,태광산업(주) 석유화학 1공장
994,태광산업(주) 석유화학 2공장
995,태광산업(주) 석유화학 3공장
996,태광산업(주) 울산공장
997,태광산업(주)대구사업소
998,(주)케이씨씨
999,(주)케이씨씨 김천공장
1000,라이온코리아(주)
1001,삼성전기(주) 수원사업장
1002,삼성전기(주) 부산사업장
1003,삼성전기(주) 세종사업장
1004,(주)한독 음성공장
1005,(주)풍산
1006,(주)풍산 안강사업장
1007,(주)풍산 울산사업장
1008,현대자동차(주) 본사
1009,현대자동차 서비스센터
1010,현대자동차 아산공장
1011,현대자동차 연구시설
1012,현대자동차 울산공장
1013,현대자동차 전주공장
1014,(주)필맥스
1015,롯데알미늄 본사
1016,롯데알미늄 안산1공장
1017,롯데알미늄 진천공장
1018,롯데알미늄 평택공장
1019,LG이노텍 본사
1020,LG이노텍 광주사업장
1021,"LG이노텍 구미 2,3사업장"
1022,"LG이노텍 구미1,1A사업장"
1023,LG이노텍 마곡R&D캠퍼스
1024,LG이노텍 안산R&D캠퍼스
1025,LG이노텍 파주사업장
1026,LG이노텍 평택사업장
1027,LG이노텍_구미4(C4) 사업장
1028,기아 주식회사
1029,기아 주식회사 광명공장
1030,기아 주식회사 광주완성차공장
1031,기아 주식회사 광주하남공장
1032,기아 주식회사 화성공장
1033,(주)유니드
1034,(주)유니드-화학_울산공장 
1035,한화솔루션(주)
1036,한화솔루션(주) 여수
1037,한화솔루션(주) 여수2
1038,한화솔루션(주) 울산1
1039,한화솔루션(주) 울산2
1040,한화솔루션(주) 울산3
1041,한화솔루션(주) 중앙연구소
1042,한화솔루션(주) 티디아이
1043,한화솔루션㈜ 음성 제2사업장
1044,한화솔루션㈜ 진천사업장
1045,주식회사 전주페이퍼 (전주)
1046,고려아연(주)
1047,고려아연(주)온산제련소
1048,현대위아(주) 창원1공장
1049,현대위아(주) 광주공장
1050,현대위아(주) 서산공장
1051,현대위아(주) 안산1공장
1052,현대위아(주) 안산2공장
1053,현대위아(주) 울산1공장
1054,현대위아(주) 울산3공장
1055,현대위아(주) 의왕연구소
1056,현대위아(주) 창원2공장
1057,현대위아(주) 창원4공장
1058,현대위아(주) 창원5공장
1059,현대위아(주) 평택공장
1060,현대위아(주)창원3공장
1061,(주)어프로티움 울산 1공장
1062,(주)어프로티움 서산공장
1063,(주)어프로티움 울산 2공장
1064,LS ELECTRIC 본사
1065,LS일렉트릭 부산공장
1066,LS일렉트릭 천안사업장
1067,LS일렉트릭 청주사업장
1068,(주)오뚜기센터
1069,(주)오뚜기 대풍공장
1070,(주)오뚜기 삼남공장
1071,(주)오뚜기 안양공장
1072,(주)오뚜기 포승공장
1073,재원산업
1074,해태htb(주)천안공장
1075,(주)풍정주공 본사
1076,이녹스첨단소재
1077,에이치디현대일렉트릭(주)
1078,에이치디현대일렉트릭(주) 선암공장
1079,(주)한영특수강
1080,한국앤컴퍼니(주)
1081,한국앤컴퍼니(주) 대전공장
1082,한국앤컴퍼니(주) 전주공장
1083,(주)원익아이피에스
1084,삼화페인트공업(주) 대표사업
1085,(주)지씨셀
1086,(주)동인섬유
1087,한국지엠(주) 부평공장 (본사)
1088,한국지엠(주) 보령공장
1089,한국지엠(주) 창원공장
1090,ROHMKOREA 대전공장
1091,롯데정밀화학(주)
1092,롯데정밀화학(주) 인천
1093,(주)휴비스 전주공장
1094,(주)휴비스
1095,코카콜라음료(주) 여주공장
1096,코카콜라음료(주) 광주공장
1097,삼성전자(주) 수원사업장
1098,삼성전자(주) CS아카데미
1099,삼성전자(주) SAIT
1100,삼성전자(주) 광주2사업장
1101,삼성전자(주) 구미사업장
1102,삼성전자(주) 기흥사업장
1103,삼성전자(주) 서울R&D
1104,삼성전자(주) 서울대공동연구소
1105,삼성전자(주) 서초사옥
1106,삼성전자(주) 온양사업장
1107,삼성전자(주) 인재개발원
1108,삼성전자(주) 천안사업장(TP)
1109,삼성전자(주) 평택사업장
1110,삼성전자(주) 하남사업장
1111,삼성전자(주) 화성사업장
1112,(주)엘엑스엠엠에이
1113,(주)엘엑스엠엠에이 MMA2공장
1114,(주)엘엑스엠엠에이 피엠엠에이
1115,셰플러코리아 유한책임회사 창원1공장
1116,셰플러코리아 유한책임회사 전주공장
1117,셰플러코리아 유한책임회사 창원2공장
1118,셰플러코리아 유한책임회사 창원3공장
1119,한화임팩트주식회사 울산사업장
1120,한화임팩트주식회사 대산사업장
1121,스템코(주)
1122,라이온코리아(주)
1123,금호미쓰이화학(주)
1124,삼성전기(주) 수원사업장
1125,삼성전기(주) 부산사업장
1126,삼성전기(주) 세종사업장
1127,SK하이닉스(주) 이천본사
1128,SK하이닉스(주) 분당사업장
1129,SK하이닉스(주) 청주사업장
1130,DL케미칼(주)HDPE공장
1131,DL케미칼(주) 본사 사옥(돈의문센터)
1132,DL케미칼(주)여수C4공장
1133,DL케미칼(주)여수LHDPE공장
1134,DL케미칼(주)여수PB공장
1135,온세미컨덕터코리아(주)
1136,한화토탈(주)
1137,(주)한독 음성공장
1138,한온시스템(주) 대전공장
1139,한온시스템(주) 평택공장
1140,한온시스템(주)_울산공장
1141,볼보그룹코리아(주)
1142,롯데이네오스화학
1143,도레이첨단소재(주)
1144,도레이첨단소재(주)_구미2공장
1145,도레이첨단소재(주)_구미5공장
1146,도레이첨단소재(주)_안성공장
1147,도레이첨단소재(주)_유구공장
1148,도레이첨단소재(주)구미1공장
1149,도레이첨단소재(주)구미4공장
1150,도레이첨단소재(주)군산공장
1151,(주)국순당 횡성공장
1152,(주)DB하이텍 부천공장
1153,(주)DB하이텍 상우공장
1154,동서석유화학(주)
1155,서울우유협동조합 안산공장
1156,서울우유협동조합 거창공장
1157,서울우유협동조합 양주신공장
1158,(주)엠에스씨
1159,(주)디비메탈
1160,(주)디비메탈 동해공장
1161,르노코리아자동차 주식회사(부산공장)
1162,르노코리아자동차 기흥연구소
1163,르노코리아자동차 영업본부
1164,한국타이어앤테크놀로지(주) 본사
1165,한국타이어앤테크놀로지(주) 금산공장
1166,한국타이어앤테크놀로지(주) 대전공장
1167,한국타이어앤테크놀로지(주) 생산기술연구소
1168,한국테크노돔
1169,넥센타이어(주) 양산공장
1170,넥센타이어(주) 창녕공장
1171,SK케미칼(본사)
1172,SK케미칼 울산
1173,SK케미칼 청주
1174,에이치디현대인프라코어 인천공장
1175,에이치디현대인프라코어 군산공장
1176,영화금속(주)
1177,영화금속(주)_함안공장
1178,영화금속(주)제2공장
1179,현대제철
1180,현대제철 당진제철소
1181,현대제철 순천공장
1182,현대제철 예산2공장
1183,현대제철 예산공장
1184,현대제철 울산 대구경공장
1185,현대제철 울산공장
1186,현대제철 인천공장
1187,현대제철 포항공장
1188,현대제철_포항2공장
1189,대한제당(주)
1190,대한제당(주)인천사료
1191,태광산업(주)
1192,태광산업(주) 반여공장
1193,태광산업(주) 석유화학 1공장
1194,태광산업(주) 석유화학 2공장
1195,태광산업(주) 석유화학 3공장
1196,태광산업(주) 울산공장
1197,태광산업(주)대구사업소
1198,(주)케이씨씨
1199,(주)케이씨씨 김천공장
1200,라이온코리아(주)
1201,삼성전기(주) 수원사업장
1202,삼성전기(주) 부산사업장
1203,삼성전기(주) 세종사업장
1204,(주)한독 음성공장
1205,(주)풍산
1206,(주)풍산 안강사업장
1207,(주)풍산 울산사업장
1208,현대자동차(주) 본사
1209,현대자동차 서비스센터
1210,현대자동차 아산공장
1211,현대자동차 연구시설
1212,현대자동차 울산공장
1213,현대자동차 전주공장
1214,(주)필맥스
1215,롯데알미늄 본사
1216,롯데알미늄 안산1공장
1217,롯데알미늄 진천공장
1218,롯데알미늄 평택공장
1219,LG이노텍 본사
1220,LG이노텍 광주사업장
1221,"LG이노텍 구미 2,3사업장"
1222,"LG이노텍 구미1,1A사업장"
1223,LG이노텍 마곡R&D캠퍼스
1224,LG이노텍 안산R&D캠퍼스
1225,LG이노텍 파주사업장
1226,LG이노텍 평택사업장
1227,LG이노텍_구미4(C4) 사업장
1228,기아 주식회사
1229,기아 주식회사 광명공장
1230,기아 주식회사 광주완성차공장
1231,기아 주식회사 광주하남공장
1232,기아 주식회사 화성공장
1233,(주)유니드
1234,(주)유니드-화학_울산공장 
1235,한화솔루션(주)
1236,한화솔루션(주) 여수
1237,한화솔루션(주) 여수2
1238,한화솔루션(주) 울산1
1239,한화솔루션(주) 울산2
1240,한화솔루션(주) 울산3
1241,한화솔루션(주) 중앙연구소
1242,한화솔루션(주) 티디아이
1243,한화솔루션㈜ 음성 제2사업장
1244,한화솔루션㈜ 진천사업장
1245,주식회사 전주페이퍼 (전주)
1246,고려아연(주)
1247,고려아연(주)온산제련소
1248,현대위아(주) 창원1공장
1249,현대위아(주) 광주공장
1250,현대위아(주) 서산공장
1251,현대위아(주) 안산1공장
1252,현대위아(주) 안산2공장
1253,현대위아(주) 울산1공장
1254,현대위아(주) 울산3공장
1255,현대위아(주) 의왕연구소
1256,현대위아(주) 창원2공장
1257,현대위아(주) 창원4공장
1258,현대위아(주) 창원5공장
1259,현대위아(주) 평택공장
1260,현대위아(주)창원3공장
1261,(주)어프로티움 울산 1공장
1262,(주)어프로티움 서산공장
1263,(주)어프로티움 울산 2공장
1264,LS ELECTRIC 본사
1265,LS일렉트릭 부산공장
1266,LS일렉트릭 천안사업장
1267,LS일렉트릭 청주사업장
1268,(주)오뚜기센터
